ProviderName,ReviewHelpful,ReviewerAge,ReviewNumPic,ReviewerLocationState,ReviewPicture,ReviewerNumHelpful,ReviewerLevelContrib,ProviderLocation,PointsRate,ReviewerName,ReviewURL,DateVisited,ReviewDate,ReviewText,ReviewType,ReviewerPhotos,ReviewerPoints,ClassType,ReviewerLocationCity,ReviewerGender,ReviewMobile,ReviewerSince,ReviewTitle
Kinky Boots on Broadway,,NA,0,Florida,No,80,05,"302 West 45th Street , New York City , NY 10036",3,td507,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r340527055-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,01/01,01/16/16,"It was not a sleeper, but not a subject I'm interested in. The scores were boring as was the storyline.",Solo,0,0,Dance,Sunny Isles Beach,NA,No,0,I've seen better
Kinky Boots on Broadway,,NA,0,Philippines,No,6,03,"302 West 45th Street , New York City , NY 10036",5,shqu,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r338453946-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,01/01,01/08/16,"This was the first Broadway play I saw and it exceeded my expectations. The show kept me riveted the whole time and there was no dull moment. I loved it and wouldn't mind seeing it again. The theater is relatively small and I've heard my seatmates comment that the seats are coach. The seat I got was orchestra level, row M and it afforded me a great viewing vantage.",Solo,0,0,Dance,Pasig,NA,No,0,Loved this feel good show!
Kinky Boots on Broadway,,NA,0,Australia,No,12,03,"302 West 45th Street , New York City , NY 10036",5,Ramon D,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r334087437-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,11/01,12/20/15,"Performances: Billy Porter is brilliant! I am so glad I was able to see him in this show. He plays Lola exceptionally well and takes the roof off the theatre in ""Hold Me In Your Heart"". Jake Odmark was Charlie tonight and he was also brilliant. Jeanna de Waal as Lauren is hilarious and very nearly steals the show. The whole ensemble is terrific and very tight with huge energy. You would not believe this show has been running for a few years now as it's very fresh however I'm sure with cast changes along the way to keep it fresh. Music: I have been listening to this cast recording for a little while now and love this, as expected, so much more live! The live Orchestra gives this so much more depth and there are additional parts that are not included on the cast recording. The Orchestra is superb! The singing is so much better than the recording especially Jeanne de Waal when she sings ""The History of Wrong Guys"". Just brilliant! Overall: Absolutely adored this show! Lots of fun and obviously lighter than others I have seen. There are many parts, however, of this story that strikes a chord and are very moving. I left this show feeling very elated. I expect this to do very well when it tours Australia. I just hope the cast will be as tight with the same energy as this Broadway cast. All are outstanding!",Solo,0,0,Dance,Sydney,NA,No,0,Absolutely adored this show!
Kinky Boots on Broadway,,NA,0,New York,No,8,03,"302 West 45th Street , New York City , NY 10036",5,Elsa G,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r329982980-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,11/01,11/30/15,"Let me start by saying what a great musical this was! I am a huge fan of Wayne Brady and when I read that he is doing a limited engagement as Lola, I had to buy tickets. He was exceptional in this role, he voice sounds great live and he works those boots. The music and the cast were fabulous. His solo in the white gown was exceptional! This show is a must see and if you can get tickets while Wayne Brady is in the cast, you will not be disappointed.",Solo,0,0,Dance,Staten Island,NA,No,0,Wayne Brady rocked the stage
Kinky Boots on Broadway,,NA,0,NA,No,7,04,"302 West 45th Street , New York City , NY 10036",5,travellinrabbit,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r328712234-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,08/01,11/23/15,"Wow, I can't even put into words how much I love this show. Inspiring and uplifting, it fills me with the greatest joy every single time. It is like an emotional roller coaster from start to finish and you feel everything along the way. The music and songs are so amazing and the costumes defy belief. What a wonderful, talented cast. The best show I have ever seen without a doubt, I am well and truly in love.",Solo,0,0,Dance,,NA,Yes,0,My third Kinky experience and won't be the last!
Kinky Boots on Broadway,,NA,0,NA,No,81,06,"302 West 45th Street , New York City , NY 10036",5,Over-en-Naar,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r362755256-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,04/01,04/09/16,"A broadway show that is fascinating from the first minute until the last one. Great performers, music, dance etc, etc The story was good and the decor was perfect and on top of it: We had good seats in this lovely theatre.",Group,0,0,Dance,Brussels,NA,Yes,0,Excellent shoe sorry show
Kinky Boots on Broadway,,NA,0,New Jersey,No,49,06,"302 West 45th Street , New York City , NY 10036",5,Akma4,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r362659554-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,04/01,04/08/16,"We celebrated with going to TKTS for a discount matinee and chose this show, long awaited. Great story, wonderful costumes, fantastic singing, comedy, just all round funny enjoyable show. We had great seats too.",Group,0,0,Dance,Manalapan,NA,Yes,0,Staycation Celebration
Kinky Boots on Broadway,,NA,0,Canada,No,6,04,"302 West 45th Street , New York City , NY 10036",5,CrazyLee42,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r362566619-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,03/01,04/08/16,"WOW!!! Entertaining from start to finish, music, laughter…it's got it all. We saw the last performance with Wayne Brady as the lead and he was OUTSTANDING!!! Not sure how this production can replace a character like that but all the characters were fantastic. If you can only see one show while in New York, check this one out! There is a production of Kinky Boots here in Toronto now so we will be going to see it again…it's THAT good!",Group,0,0,Dance,Richmond Hill,NA,No,0,One of my favourites! Don't miss it.
Kinky Boots on Broadway,,NA,0,NA,No,10,02,"302 West 45th Street , New York City , NY 10036",5,PeterVecseyFan,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r361301185-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,04/01,04/03/16,"Great show for everyone. Laughs, Tears, ------. Great music and sets. 2 hours flew by so fast! Theater was intimate, go see it!",Group,0,0,Dance,,NA,Yes,0,Best Show I've seen
Kinky Boots on Broadway,,NA,0,Kentucky,No,50,06,"302 West 45th Street , New York City , NY 10036",5,JWD915,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r361009539-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,04/01,04/02/16,"We really enjoyed this show. Not only is it a fun and worthwhile story, the cast did a great job. We would highly recommend seeing this musical. Fun, fun, fun!",Group,0,0,Dance,Louisville,NA,Yes,0,Excellent!
Kinky Boots on Broadway,,NA,0,NA,No,27,05,"302 West 45th Street , New York City , NY 10036",5,potterkd2,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r360191720-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,03/01,03/30/16,Fanatically funny show that has a great story as well as music. The Al Hirschfeld Theatre is very cozy with great views whether you are next to the stage or in the balcony.,Group,0,0,Dance,MA,NA,No,0,Good for those who are into musical and those who are not
Kinky Boots on Broadway,,NA,0,NA,No,8,04,"302 West 45th Street , New York City , NY 10036",5,Awalysblue,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r359298393-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,03/01,03/28/16,"After watching the film back in the UK we booked to see the show on Broadway. Picking up tickets at the TKTS booth, on Times Square we walked round to the theatre. Great show and well worth the money we paid on the night",Group,0,0,Dance,Nantwich,NA,No,0,Kinky Boots
Kinky Boots on Broadway,,NA,0,NA,No,5,02,"302 West 45th Street , New York City , NY 10036",5,Zenone63,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r358746002-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,03/01,03/26/16,"We chose Kinky Boots to celebrate our anniversary because we wanted a show that we thought would be upbeat, funny, and entertaining! Well...Kinky Boots delivered. We had so much fun and it made our night. What a great, fun and entertaining show. Wayne Brady and the rest if the cast were fantastic. And the bonus at the end that Wayne did was a plus as well. I would highly recommend Kinky Boots as one of the shows to see if you are in NYC and considering a show see!",Group,0,0,Dance,,NA,Yes,0,A must see!
Kinky Boots on Broadway,,NA,0,New York,No,20,05,"302 West 45th Street , New York City , NY 10036",5,KipDylan,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r358368818-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,03/01,03/25/16,This was a terrific show. All the actors and actresses gave memorable performances and were spot on. My husband laughed so hard he had tears running down his face. We enjoyed it immensely.,Group,0,0,Dance,Syracuse,NA,No,0,"Very funny, great show"
Kinky Boots on Broadway,,NA,0,United Kingdom,No,69,06,"302 West 45th Street , New York City , NY 10036",5,Orlando2010,https://www.tripadvisor.com//ShowUserReviews-g60763-d3974151-r357958147-Kinky_Boots_on_Broadway-New_York_City_New_York.html#REVIEWS,03/01,03/23/16,"The seats we felt were narrow and we felt a little uncomfortable in them. Drinks seemed expensive, our friends were charged $50 for a small packet of sweets and 2 double shorts. Back to the show now - it was brilliant. The guy playing Lola - Wayne Brady was brilliant. Played a fantastic part. The cast were all great, especially Lola's ladies....wow. Really enjoyed the show and it was great fun.",Group,0,0,Dance,Manchester,NA,No,0,Good night out
The Ride NYC,,NA,0,PA,No,15,03,"New York City , NY 10036",5,pamurchu,https://www.tripadvisor.com//ShowUserReviews-g60763-d1951181-r358240113-The_Ride_NYC-New_York_City_New_York.html#REVIEWS,03/01,03/24/16,"""The Ride"" is a combination theater, bus ride, and sightseers event. I usually shun touristy adventures and try to blend in more with the ""native"" crowd. But this attraction is not to be missed. Every one has a good seat--no obstructed views here, as you ride along the streets of mid town Manhattan. The performers on the bus offer unique and historical glimpses of some of the best known places to see while singing, dancing and doing standup and generally having a good time. Don't worry if the bus begins to slow down--you are probably approaching some street performers that are employed by the ride that will surprise and delight you with their talent. You even have a chance to experience the jostling and speed of a subway, all while tucked away safely in this spectacular vehicle. You will definitely leave with a smile on your face and happy you spent these 90 minutes with ""The Ride'. A bit pricy, perhaps, but look what you get for your money. Have a blast.",Solo,0,0,Dance,Pittsburgh,NA,No,0,Fun Attraction in a Fun City
The Ride NYC,,NA,0,Florida,No,56,04,"New York City , NY 10036",5,Josnand,https://www.tripadvisor.com//ShowUserReviews-g60763-d1951181-r348687604-The_Ride_NYC-New_York_City_New_York.html#REVIEWS,11/01,02/17/16,"The Ride is a tour of the area surrounding Times Square. The Ride is an actual bus ride in an stadium seating arrangement looking to one side of the bus. There is the hostess that interacts with the passengers, the bus driver and the bus which has a ""mind of its own"" and is quite vocal. These interactions along with the participation of the staff that are in strategic locations along the route, makes this experience quite unique and quite entertaining! It is an awesome way of seeing a different New York, in a safe and comfortable environment. I highly recommended it!",Solo,0,0,Dance,North Palm Beach,NA,No,0,Awesome 75 minutes
